id,name,year,date,provider,provider_type,rocket,rocket_family,mission,mission_type,mission_desc,orbit,pad_name,location,country,outcome,image,url,last_updated,net
6256fcd3-ca1e-442f-a03a-897d14c94d06,Kosmos-3M | Taifun-2 12,1982,1982-04-21 01:40:00+00:00,Soviet Space Program,Government,Kosmos-3M (11K65M),Kosmos,Taifun-2 12,Test Target,Taifun-2 satellite used to release up to 24 subsatellites for radar and sensor calibration,LEO,107/1,"Kapustin Yar, Russian Federation",RUS,Launch Successful,,https://ll.thespacedevs.com/2.2.0/launch/6256fcd3-ca1e-442f-a03a-897d14c94d06/?format=json,2023-06-14T04:24:41Z,1982-04-21T01:40:00Z
87b47cc8-b2b8-4941-b519-34ab25980468,Soyuz U | Zenit-6U 56,1982,1982-04-21 09:15:00+00:00,Soviet Space Program,Government,Soyuz U,Soyuz,Zenit-6U 56,Government/Top Secret,Optical film-return reconnaissance satellite,LEO,31/6,"Baikonur Cosmodrome, Republic of Kazakhstan",KAZ,Launch Successful,https://thespacedevs-prod.nyc3.digitaloceanspaces.com/media/images/soyuz2520u_image_20190222031023.jpeg,https://ll.thespacedevs.com/2.2.0/launch/87b47cc8-b2b8-4941-b519-34ab25980468/?format=json,2023-06-14T03:41:20Z,1982-04-21T09:15:00Z
cc6e83e3-0bcb-478b-9df0-4fc750a70e90,Soyuz U | Zenit-4MKT 20,1982,1982-04-23 09:40:00+00:00,Soviet Space Program,Government,Soyuz U,Soyuz,Zenit-4MKT 20,Government/Top Secret,Film-return reconnaissance satellite,LEO,41/1,"Plesetsk Cosmodrome, Russian Federation",RUS,Launch Successful,https://thespacedevs-prod.nyc3.digitaloceanspaces.com/media/images/soyuz2520u_image_20190222031023.jpeg,https://ll.thespacedevs.com/2.2.0/launch/cc6e83e3-0bcb-478b-9df0-4fc750a70e90/?format=json,2023-06-14T04:29:14Z,1982-04-23T09:40:00Z
61cb82ff-125b-4272-b929-4be0427396bf,Kosmos-3M | Strela-2M 27,1982,1982-04-28 02:52:00+00:00,Soviet Space Program,Government,Kosmos-3M (11K65M),Kosmos,Strela-2M 27,Government/Top Secret,Military communications satellite,LEO,132/1 (132L),"Plesetsk Cosmodrome, Russian Federation",RUS,Launch Successful,,https://ll.thespacedevs.com/2.2.0/launch/61cb82ff-125b-4272-b929-4be0427396bf/?format=json,2023-06-14T03:43:49Z,1982-04-28T02:52:00Z
6339fd6c-768f-46cd-969f-023905f6382f,Tsiklon-2 | US-P 14,1982,1982-04-29 09:55:00+00:00,Soviet Space Program,Government,Tsiklon-2,Tsiklon,US-P 14,Government/Top Secret,Ocean surveillance satellite using passive ELINT devices,LEO,90,"Baikonur Cosmodrome, Republic of Kazakhstan",KAZ,Launch Successful,https://thespacedevs-prod.nyc3.digitaloceanspaces.com/media/images/tsyklon-2_lifto_image_20240411113159.jpg,https://ll.thespacedevs.com/2.2.0/launch/6339fd6c-768f-46cd-969f-023905f6382f/?format=json,2023-06-14T04:24:15Z,1982-04-29T09:55:00Z
8a84d953-d308-44d7-8946-8c306460e12e,Vostok 8A92M | Tselina-D 35,1982,1982-05-05 08:01:00+00:00,Soviet Space Program,Government,Vostok 8A92M,Vostok,Tselina-D 35,Government/Top Secret,Tselina-D satellites provided detailed observation of radio sources detected by the smaller Tselina-O satellites as part of the Tselina ELINT system.,LEO,16/2,"Plesetsk Cosmodrome, Russian Federation",RUS,Launch Successful,,https://ll.thespacedevs.com/2.2.0/launch/8a84d953-d308-44d7-8946-8c306460e12e/?format=json,2023-06-14T03:50:24Z,1982-05-05T08:01:00Z
7a48f11f-1d51-4d5a-a43f-283a1f85b954,Kosmos-3M | Strela-1M 233-240,1982,1982-05-06 18:07:00+00:00,Soviet Space Program,Government,Kosmos-3M (11K65M),Kosmos,Strela-1M 233-240,Government/Top Secret,Military communications satellites,LEO,132/2,"Plesetsk Cosmodrome, Russian Federation",RUS,Launch Successful,,https://ll.thespacedevs.com/2.2.0/launch/7a48f11f-1d51-4d5a-a43f-283a1f85b954/?format=json,2023-06-14T04:27:34Z,1982-05-06T18:07:00Z
e89be799-399c-41f9-9c64-9f8e854acf0c,Titan IIID | KH-9 17,1982,1982-05-11 18:35:00+00:00,United States Air Force,Government,Titan IIID,Titan,KH-9 17,Government/Top Secret,Large reconnaissance satellite equipped with four return capsules.,LEO,Space Launch Complex 4E,"Vandenberg SFB, CA, USA",USA,Launch Successful,,https://ll.thespacedevs.com/2.2.0/launch/e89be799-399c-41f9-9c64-9f8e854acf0c/?format=json,2023-06-14T03:37:51Z,1982-05-11T18:35:00Z
078fc1c2-4d33-47a6-b934-7a47bfd6a039,Soyuz-U | Soyuz T-5,1982,1982-05-13 09:58:05+00:00,Soviet Space Program,Government,Soyuz U,Soyuz,Soyuz T-5,Human Exploration,"Soyuz T-5 was the first long-duration expedition to the Salyut 7 space station. The mission began on May 13, 1982, 09:58:05 UTC, launching Commander Anatoli Berezovoy and Flight Engineer Valentin Lebedev into orbit. They docked with the station the next day. During their 211-day stay on the station, crew performed various scientific and medical experiments, and were visited by 4 uncrewed cargo Progress vehicles and 2 Soyuz missions. Soyuz T-5 crew, per usual, swapped vehicles with the visiting Soyuz T-7 crew, which allowed for a longer stay in orbit.
Cosmonauts returned in the Soyuz T-7 spacecraft, landing safely back on Earth on December 10, 1982, 19:02:36 UTC.",LEO,1/5,"Baikonur Cosmodrome, Republic of Kazakhstan",KAZ,Launch Successful,https://thespacedevs-prod.nyc3.digitaloceanspaces.com/media/images/soyuz2520u_image_20190222031023.jpeg,https://ll.thespacedevs.com/2.2.0/launch/078fc1c2-4d33-47a6-b934-7a47bfd6a039/?format=json,2023-06-14T08:40:58Z,1982-05-13T09:58:05Z
8a43e946-6ac5-44e1-a09b-047d0cde8c89,Tsiklon-2 | US-A 20,1982,1982-05-14 19:39:00+00:00,Soviet Space Program,Government,Tsiklon-2,Tsiklon,US-A 20,Government/Top Secret,Active radar satellite for ocean surveillance powered by a nuclear reactor.,LEO,90,"Baikonur Cosmodrome, Republic of Kazakhstan",KAZ,Launch Successful,https://thespacedevs-prod.nyc3.digitaloceanspaces.com/media/images/tsyklon-2_lifto_image_20240411113159.jpg,https://ll.thespacedevs.com/2.2.0/launch/8a43e946-6ac5-44e1-a09b-047d0cde8c89/?format=json,2023-06-14T04:24:16Z,1982-05-14T19:39:00Z
2247ab97-e368-4bd7-bf56-3fe307e379eb,Soyuz U | Zenit-6U 57,1982,1982-05-15 14:20:00+00:00,Soviet Space Program,Government,Soyuz U,Soyuz,Zenit-6U 57,Government/Top Secret,Optical film-return reconnaissance satellite,LEO,41/1,"Plesetsk Cosmodrome, Russian Federation",RUS,Launch Failure,https://thespacedevs-prod.nyc3.digitaloceanspaces.com/media/images/soyuz2520u_image_20190222031023.jpeg,https://ll.thespacedevs.com/2.2.0/launch/2247ab97-e368-4bd7-bf56-3fe307e379eb/?format=json,2023-06-14T04:29:04Z,1982-05-15T14:20:00Z
052a23e1-79ea-47f9-92e3-2a68a5e3a597,Proton-K/DM | Potok 1,1982,1982-05-17 23:50:00+00:00,Soviet Space Program,Government,Proton-K/DM,Proton / UR-500,Potok 1,Communications,Geostationary military relay satellite,Direct-GEO,200/39 (200L),"Baikonur Cosmodrome, Republic of Kazakhstan",KAZ,Launch Successful,https://thespacedevs-prod.nyc3.digitaloceanspaces.com/media/images/proton_image_20231231095535.jpg,https://ll.thespacedevs.com/2.2.0/launch/052a23e1-79ea-47f9-92e3-2a68a5e3a597/?format=json,2023-06-14T03:35:16Z,1982-05-17T23:50:00Z
24218f72-ec9c-45d7-ba78-be1ee363b2e4,Molniya-M | US-K 26,1982,1982-05-20 13:08:31+00:00,Soviet Space Program,Government,Molniya-M 2BL,R-7,US-K 26,Government/Top Secret,Early warning satellite,Elliptical,41/1,"Plesetsk Cosmodrome, Russian Federation",RUS,Launch Successful,,https://ll.thespacedevs.com/2.2.0/launch/24218f72-ec9c-45d7-ba78-be1ee363b2e4/?format=json,2023-06-14T04:29:04Z,1982-05-20T13:08:31Z
9741aa72-6987-4322-8b05-22176c876bb5,Soyuz U | Zenit-6U 58,1982,1982-05-21 12:40:00+00:00,Soviet Space Program,Government,Soyuz U,Soyuz,Zenit-6U 58,Government/Top Secret,Optical film-return reconnaissance satellite,LEO,31/6,"Baikonur Cosmodrome, Republic of Kazakhstan",KAZ,Launch Successful,https://thespacedevs-prod.nyc3.digitaloceanspaces.com/media/images/soyuz2520u_image_20190222031023.jpeg,https://ll.thespacedevs.com/2.2.0/launch/9741aa72-6987-4322-8b05-22176c876bb5/?format=json,2023-06-14T03:41:08Z,1982-05-21T12:40:00Z
3a863650-7226-482d-8155-3949d1592693,Soyuz U | Resurs-F1 17F41 17L,1982,1982-05-25 09:00:00+00:00,Soviet Space Program,Government,Soyuz U,Soyuz,Resurs-F1 17F41 17L,Earth Science,Resurs-F1 (17F41) type film-return Earth observation satellite,SSO,43/3 (43L),"Plesetsk Cosmodrome, Russian Federation",RUS,Launch Successful,https://thespacedevs-prod.nyc3.digitaloceanspaces.com/media/images/soyuz2520u_image_20190222031023.jpeg,https://ll.thespacedevs.com/2.2.0/launch/3a863650-7226-482d-8155-3949d1592693/?format=json,2023-06-14T03:51:44Z,1982-05-25T09:00:00Z
81d3ea89-0d1c-414c-bdd8-42f23d8ca4cc,Soyuz U | Yantar-1KFT 2,1982,1982-05-28 09:10:00+00:00,Soviet Space Program,Government,Soyuz U,Soyuz,Yantar-1KFT 2,Government/Top Secret,Film-return reconnaissance satellite,LEO,31/6,"Baikonur Cosmodrome, Republic of Kazakhstan",KAZ,Launch Successful,https://thespacedevs-prod.nyc3.digitaloceanspaces.com/media/images/soyuz2520u_image_20190222031023.jpeg,https://ll.thespacedevs.com/2.2.0/launch/81d3ea89-0d1c-414c-bdd8-42f23d8ca4cc/?format=json,2023-06-14T03:41:08Z,1982-05-28T09:10:00Z
7329f132-edff-4d11-bb96-d35819f808ee,Molniya-M | Molniya-1K 54,1982,1982-05-28 22:02:59+00:00,Soviet Space Program,Government,Molniya-M 2BL,R-7,Molniya-1K 54,Government/Top Secret,Military communications satellite in a highly elliptic orbit,Elliptical,43/3 (43L),"Plesetsk Cosmodrome, Russian Federation",RUS,Launch Successful,,https://ll.thespacedevs.com/2.2.0/launch/7329f132-edff-4d11-bb96-d35819f808ee/?format=json,2023-06-14T03:51:31Z,1982-05-28T22:02:59Z
fcca1b73-5503-4152-af63-3c1103929cef,Kosmos-3M | Strela-2M 28,1982,1982-06-01 04:37:00+00:00,Soviet Space Program,Government,Kosmos-3M (11K65M),Kosmos,Strela-2M 28,Government/Top Secret,Military communications satellite,LEO,132/1 (132L),"Plesetsk Cosmodrome, Russian Federation",RUS,Launch Successful,,https://ll.thespacedevs.com/2.2.0/launch/fcca1b73-5503-4152-af63-3c1103929cef/?format=json,2023-06-14T03:43:56Z,1982-06-01T04:37:00Z
db05e288-34f4-408a-845d-896da6a48556,Tsiklon-2 | US-A 21,1982,1982-06-01 13:58:00+00:00,Soviet Space Program,Government,Tsiklon-2,Tsiklon,US-A 21,Government/Top Secret,Active radar satellite for ocean surveillance powered by a nuclear reactor.,LEO,90,"Baikonur Cosmodrome, Republic of Kazakhstan",KAZ,Launch Successful,https://thespacedevs-prod.nyc3.digitaloceanspaces.com/media/images/tsyklon-2_lifto_image_20240411113159.jpg,https://ll.thespacedevs.com/2.2.0/launch/db05e288-34f4-408a-845d-896da6a48556/?format=json,2023-06-14T04:24:17Z,1982-06-01T13:58:00Z
17197134-7b78-47c5-90ac-9dca52e8f7f7,Soyuz U | Zenit-6U 59,1982,1982-06-02 12:50:00+00:00,Soviet Space Program,Government,Soyuz U,Soyuz,Zenit-6U 59,Government/Top Secret,Optical film-return reconnaissance satellite,LEO,31/6,"Baikonur Cosmodrome, Republic of Kazakhstan",KAZ,Launch Successful,https://thespacedevs-prod.nyc3.digitaloceanspaces.com/media/images/soyuz2520u_image_20190222031023.jpeg,https://ll.thespacedevs.com/2.2.0/launch/17197134-7b78-47c5-90ac-9dca52e8f7f7/?format=json,2023-06-14T03:41:32Z,1982-06-02T12:50:00Z
104f50c0-e7dc-4a8e-9bbc-b0e5c24f455b,K65M-RB | BOR-4 404,1982,1982-06-03 21:30:00+00:00,Soviet Space Program,Government,K65M-RB,,BOR-4 404,Test Flight,Test flight of a test article for the Spiral lifting body spacecraft,LEO,107/1,"Kapustin Yar, Russian Federation",RUS,Launch Successful,,https://ll.thespacedevs.com/2.2.0/launch/104f50c0-e7dc-4a8e-9bbc-b0e5c24f455b/?format=json,2023-06-14T04:24:40Z,1982-06-03T21:30:00Z
8c0729b0-a17c-4416-9583-a5ede555b099,Kosmos-3M | DS-P1-M 16,1982,1982-06-06 17:10:00+00:00,Soviet Space Program,Government,Kosmos-3M (11K65M),Kosmos,DS-P1-M 16,Test Target,ASAT target satellite,LEO,132/2,"Plesetsk Cosmodrome, Russian Federation",RUS,Launch Successful,,https://ll.thespacedevs.com/2.2.0/launch/8c0729b0-a17c-4416-9583-a5ede555b099/?format=json,2023-06-14T04:27:38Z,1982-06-06T17:10:00Z
18b95055-7e96-4e19-86e2-b842f968ef84,Soyuz U | Resurs-F1 17F41 18L,1982,1982-06-08 07:45:00+00:00,Soviet Space Program,Government,Soyuz U,Soyuz,Resurs-F1 17F41 18L,Earth Science,Resurs-F1 (17F41) type film-return Earth observation satellite,SSO,43/3 (43L),"Plesetsk Cosmodrome, Russian Federation",RUS,Launch Successful,https://thespacedevs-prod.nyc3.digitaloceanspaces.com/media/images/soyuz2520u_image_20190222031023.jpeg,https://ll.thespacedevs.com/2.2.0/launch/18b95055-7e96-4e19-86e2-b842f968ef84/?format=json,2023-06-14T03:51:30Z,1982-06-08T07:45:00Z
c4d68881-12fe-40ca-b91c-9b6097490122,Soyuz U | Yantar-4K1 4,1982,1982-06-08 12:00:00+00:00,Soviet Space Program,Government,Soyuz U,Soyuz,Yantar-4K1 4,Government/Top Secret,Second generation high resolution film-return Yantar reconnaissance satellite,LEO,31/6,"Baikonur Cosmodrome, Republic of Kazakhstan",KAZ,Launch Successful,https://thespacedevs-prod.nyc3.digitaloceanspaces.com/media/images/soyuz2520u_image_20190222031023.jpeg,https://ll.thespacedevs.com/2.2.0/launch/c4d68881-12fe-40ca-b91c-9b6097490122/?format=json,2023-06-14T03:41:06Z,1982-06-08T12:00:00Z
e9cffd50-b6d9-4cdf-9670-10d6f3a31887,Delta 3910/PAM | Westar 5,1982,1982-06-09 00:24:00+00:00,United States Air Force,Government,Delta 3910/PAM,Delta,Westar 5,Communications,Geostationary communications satellite,Direct-GEO,Space Launch Complex 17A,"Cape Canaveral SFS, FL, USA",USA,Launch Successful,https://thespacedevs-prod.nyc3.digitaloceanspaces.com/media/images/delta_3910_image_20231231105538.jpeg,https://ll.thespacedevs.com/2.2.0/launch/e9cffd50-b6d9-4cdf-9670-10d6f3a31887/?format=json,2023-06-14T17:40:12Z,1982-06-09T00:24:00Z
7e7d5de0-5b5d-43a0-9020-8826355c3d1c,Tsiklon-3 | Tselina-D 36,1982,1982-06-10 17:37:00+00:00,Soviet Space Program,Government,Tsiklon-3,Tsiklon,Tselina-D 36,Government/Top Secret,Tselina-D satellites provided detailed observation of radio sources detected by the smaller Tselina-O satellites as part of the Tselina ELINT system.,LEO,32/1,"Plesetsk Cosmodrome, Russian Federation",RUS,Launch Successful,,https://ll.thespacedevs.com/2.2.0/launch/7e7d5de0-5b5d-43a0-9020-8826355c3d1c/?format=json,2023-06-14T04:22:44Z,1982-06-10T17:37:00Z
be396383-35f8-464e-9b3b-a77d82453c29,Soyuz U | Zenit-6U 60,1982,1982-06-12 09:00:00+00:00,Soviet Space Program,Government,Soyuz U,Soyuz,Zenit-6U 60,Government/Top Secret,Optical film-return reconnaissance satellite,LEO,31/6,"Baikonur Cosmodrome, Republic of Kazakhstan",KAZ,Launch Failure,https://thespacedevs-prod.nyc3.digitaloceanspaces.com/media/images/soyuz2520u_image_20190222031023.jpeg,https://ll.thespacedevs.com/2.2.0/launch/be396383-35f8-464e-9b3b-a77d82453c29/?format=json,2023-06-14T03:41:09Z,1982-06-12T09:00:00Z
42fefd9b-49da-47b9-a47c-3287c0d6ae48,Tsiklon-2 | IS-A 13,1982,1982-06-18 11:04:00+00:00,Soviet Space Program,Government,Tsiklon-2,Tsiklon,IS-A 13,Government/Top Secret,Second generation ASAT satellite,LEO,90,"Baikonur Cosmodrome, Republic of Kazakhstan",KAZ,Launch Successful,https://thespacedevs-prod.nyc3.digitaloceanspaces.com/media/images/tsyklon-2_lifto_image_20240411113159.jpg,https://ll.thespacedevs.com/2.2.0/launch/42fefd9b-49da-47b9-a47c-3287c0d6ae48/?format=json,2023-06-14T04:24:14Z,1982-06-18T11:04:00Z
be3d1a82-776e-42c5-9074-00891e763e55,Kosmos-3M | Parus 33,1982,1982-06-18 11:58:00+00:00,Soviet Space Program,Government,Kosmos-3M (11K65M),Kosmos,Parus 33,Navigation,Navigation satellite providing location information for the Tsiklon-B navigation system,LEO,132/2,"Plesetsk Cosmodrome, Russian Federation",RUS,Launch Failure,,https://ll.thespacedevs.com/2.2.0/launch/be3d1a82-776e-42c5-9074-00891e763e55/?format=json,2023-06-14T04:27:37Z,1982-06-18T11:58:00Z
a15683f3-4943-4c56-a110-d7c03e77fa6c,Soyuz U | Zenit-6U 61,1982,1982-06-18 13:00:00+00:00,Soviet Space Program,Government,Soyuz U,Soyuz,Zenit-6U 61,Government/Top Secret,Optical film-return reconnaissance satellite,LEO,31/6,"Baikonur Cosmodrome, Republic of Kazakhstan",KAZ,Launch Successful,https://thespacedevs-prod.nyc3.digitaloceanspaces.com/media/images/soyuz2520u_image_20190222031023.jpeg,https://ll.thespacedevs.com/2.2.0/launch/a15683f3-4943-4c56-a110-d7c03e77fa6c/?format=json,2023-06-14T03:41:06Z,1982-06-18T13:00:00Z
4cf4b690-d17b-4d74-b4dc-8787940762e8,Soyuz-U | Soyuz T-6,1982,1982-06-24 16:29:48+00:00,Soviet Space Program,Government,Soyuz U,Soyuz,Soyuz T-6,Human Exploration,"Soyuz T-6 was the second mission to the Salyut 7 space station and the first to visit the long-duration Soyuz T-5 resident crew of the station. The mission began on June 24, 1982, 16:29:48 UTC, launching Commander Vladimir Dzhanibekov, Flight Engineer Aleksandr Ivanchenkov and Research Cosmonaut Jean-Loup Chr̩tien, the first French cosmonaut, into orbit. They docked with the station the next day. During their 7-day stay on the station, crew performed various scientific and medical experiments.
The mission concluded with a safe landing back on Earth on July 2, 1982, 14:20:40 UTC.",LEO,1/5,"Baikonur Cosmodrome, Republic of Kazakhstan",KAZ,Launch Successful,https://thespacedevs-prod.nyc3.digitaloceanspaces.com/media/images/soyuz2520u_image_20190222031023.jpeg,https://ll.thespacedevs.com/2.2.0/launch/4cf4b690-d17b-4d74-b4dc-8787940762e8/?format=json,2023-06-14T08:40:09Z,1982-06-24T16:29:48Z
c6d6d5e5-f89a-4572-9030-73a909c37e36,Molniya-M | US-K 27,1982,1982-06-25 02:28:02+00:00,Soviet Space Program,Government,Molniya-M 2BL,R-7,US-K 27,Government/Top Secret,Early warning satellite,Elliptical,43/3 (43L),"Plesetsk Cosmodrome, Russian Federation",RUS,Launch Successful,,https://ll.thespacedevs.com/2.2.0/launch/c6d6d5e5-f89a-4572-9030-73a909c37e36/?format=json,2023-06-14T03:51:32Z,1982-06-25T02:28:02Z
45b977f2-3b80-49b0-8cce-904de7e7ab6d,Space Shuttle Columbia / OV-102 | STS-4,1982,1982-06-27 15:00:00+00:00,Rockwell International,Commercial,Space Shuttle,,STS-4,Test Flight,STS-4 was the fourth flight of the Space Shuttle program. The mission flew for a week in orbit and was the final test of the Space Shuttle. Further missions declared it officially operational.,LEO,Launch Complex 39A,"Kennedy Space Center, FL, USA",USA,Launch Successful,https://thespacedevs-prod.nyc3.digitaloceanspaces.com/media/images/space_shuttle_image_20230422074810.jpeg,https://ll.thespacedevs.com/2.2.0/launch/45b977f2-3b80-49b0-8cce-904de7e7ab6d/?format=json,2023-06-14T08:44:54Z,1982-06-27T15:00:00Z
ce54f3e9-f8ca-4b32-918e-97f50b7868a3,Kosmos-3M | Nadezhda 1,1982,1982-06-29 21:45:41+00:00,Soviet Space Program,Government,Kosmos-3M (11K65M),Kosmos,Nadezhda 1,Navigation,Civilian navigation satellite equivalent to the purely military Parus,LEO,132/1 (132L),"Plesetsk Cosmodrome, Russian Federation",RUS,Launch Successful,,https://ll.thespacedevs.com/2.2.0/launch/ce54f3e9-f8ca-4b32-918e-97f50b7868a3/?format=json,2023-06-14T03:43:51Z,1982-06-29T21:45:41Z
2b9bc3db-9353-483e-9db9-6ecccead25ab,Soyuz U | Yantar-2K 26,1982,1982-06-30 15:00:00+00:00,Soviet Space Program,Government,Soyuz U,Soyuz,Yantar-2K 26,Government/Top Secret,High-resolution film-return Yantar reconnaissance satellite,LEO,41/1,"Plesetsk Cosmodrome, Russian Federation",RUS,Launch Successful,https://thespacedevs-prod.nyc3.digitaloceanspaces.com/media/images/soyuz2520u_image_20190222031023.jpeg,https://ll.thespacedevs.com/2.2.0/launch/2b9bc3db-9353-483e-9db9-6ecccead25ab/?format=json,2023-06-14T04:29:03Z,1982-06-30T15:00:00Z
cf39339f-3933-4848-b5f6-e5c9c4dc6fd8,Soyuz U | Zenit-6U 62,1982,1982-07-06 07:50:00+00:00,Soviet Space Program,Government,Soyuz U,Soyuz,Zenit-6U 62,Government/Top Secret,Optical film-return reconnaissance satellite,LEO,41/1,"Plesetsk Cosmodrome, Russian Federation",RUS,Launch Successful,https://thespacedevs-prod.nyc3.digitaloceanspaces.com/media/images/soyuz2520u_image_20190222031023.jpeg,https://ll.thespacedevs.com/2.2.0/launch/cf39339f-3933-4848-b5f6-e5c9c4dc6fd8/?format=json,2023-06-14T04:29:10Z,1982-07-06T07:50:00Z
d334ed87-18ed-4f6d-8c08-c76b16eb1ac3,Kosmos-3M | Parus 34,1982,1982-07-07 09:47:00+00:00,Soviet Space Program,Government,Kosmos-3M (11K65M),Kosmos,Parus 34,Navigation,Navigation satellite providing location information for the Tsiklon-B navigation system,LEO,132/1 (132L),"Plesetsk Cosmodrome, Russian Federation",RUS,Launch Successful,,https://ll.thespacedevs.com/2.2.0/launch/d334ed87-18ed-4f6d-8c08-c76b16eb1ac3/?format=json,2023-06-14T03:43:56Z,1982-07-07T09:47:00Z
cebf6020-4178-44cf-8285-3c961cddc6e3,Soyuz U | Zenit-4MKT 21,1982,1982-07-13 08:00:00+00:00,Soviet Space Program,Government,Soyuz U,Soyuz,Zenit-4MKT 21,Government/Top Secret,Film-return reconnaissance satellite,LEO,43/3 (43L),"Plesetsk Cosmodrome, Russian Federation",RUS,Launch Successful,https://thespacedevs-prod.nyc3.digitaloceanspaces.com/media/images/soyuz2520u_image_20190222031023.jpeg,https://ll.thespacedevs.com/2.2.0/launch/cebf6020-4178-44cf-8285-3c961cddc6e3/?format=json,2023-06-14T03:51:32Z,1982-07-13T08:00:00Z
55015e39-83d2-4cd8-897a-b22be679ff4b,Delta 3920 | Landsat 4,1982,1982-07-16 17:59:00+00:00,United States Air Force,Government,Delta 3920,Delta,Landsat 4,Earth Science,Earth resources monitoring satellite,LEO,Space Launch Complex 2W,"Vandenberg SFB, CA, USA",USA,Launch Successful,https://thespacedevs-prod.nyc3.digitaloceanspaces.com/media/images/delta_3910_image_20231231105538.jpeg,https://ll.thespacedevs.com/2.2.0/launch/55015e39-83d2-4cd8-897a-b22be679ff4b/?format=json,2023-12-30T16:30:39Z,1982-07-16T17:59:00Z
adb39765-c2d5-4fc0-9e6b-06b33963549c,Kosmos-3M | Strela-1M 241-248,1982,1982-07-21 06:31:00+00:00,Soviet Space Program,Government,Kosmos-3M (11K65M),Kosmos,Strela-1M 241-248,Government/Top Secret,Military communications satellites,LEO,132/2,"Plesetsk Cosmodrome, Russian Federation",RUS,Launch Successful,,https://ll.thespacedevs.com/2.2.0/launch/adb39765-c2d5-4fc0-9e6b-06b33963549c/?format=json,2023-06-14T04:27:34Z,1982-07-21T06:31:00Z
cd0d0994-e301-48a3-bb4a-258408dab141,Molniya-M | Molniya-1K 55,1982,1982-07-21 09:40:02+00:00,Soviet Space Program,Government,Molniya-M 2BL,R-7,Molniya-1K 55,Government/Top Secret,Military communications satellite in a highly elliptic orbit,Elliptical,1/5,"Baikonur Cosmodrome, Republic of Kazakhstan",KAZ,Launch Successful,,https://ll.thespacedevs.com/2.2.0/launch/cd0d0994-e301-48a3-bb4a-258408dab141/?format=json,2023-06-14T03:48:28Z,1982-07-21T09:40:02Z
8e2ccdf9-f630-48f6-9235-b19e3ea1e9fa,Proton-K/DM | Ekran,1982,1982-07-22 22:11:00+00:00,Soviet Space Program,Government,Proton-K/DM,Proton / UR-500,Ekran,Communications,Ekran was a Soviet series of geostationary satellites which were the first in the world to provide Direct-To-Home TV service.,Direct-GEO,200/40,"Baikonur Cosmodrome, Republic of Kazakhstan",KAZ,Launch Failure,https://thespacedevs-prod.nyc3.digitaloceanspaces.com/media/images/proton_image_20231231095535.jpg,https://ll.thespacedevs.com/2.2.0/launch/8e2ccdf9-f630-48f6-9235-b19e3ea1e9fa/?format=json,2023-06-14T04:23:44Z,1982-07-22T22:11:00Z
cd5e1547-d8c5-4cab-bb0b-f8eebd2b7993,Soyuz U | Zenit-6U 63,1982,1982-07-27 12:30:00+00:00,Soviet Space Program,Government,Soyuz U,Soyuz,Zenit-6U 63,Government/Top Secret,Optical film-return reconnaissance satellite,LEO,16/2,"Plesetsk Cosmodrome, Russian Federation",RUS,Launch Successful,https://thespacedevs-prod.nyc3.digitaloceanspaces.com/media/images/soyuz2520u_image_20190222031023.jpeg,https://ll.thespacedevs.com/2.2.0/launch/cd5e1547-d8c5-4cab-bb0b-f8eebd2b7993/?format=json,2023-06-14T03:50:20Z,1982-07-27T12:30:00Z
19125c8c-3b54-4320-863e-bcd94eef0108,Kosmos-3M | Taifun-2 13,1982,1982-07-29 19:40:00+00:00,Soviet Space Program,Government,Kosmos-3M (11K65M),Kosmos,Taifun-2 13,Test Target,Taifun-2 satellite used to release up to 24 subsatellites for radar and sensor calibration,LEO,107/1,"Kapustin Yar, Russian Federation",RUS,Launch Successful,,https://ll.thespacedevs.com/2.2.0/launch/19125c8c-3b54-4320-863e-bcd94eef0108/?format=json,2023-06-14T04:24:41Z,1982-07-29T19:40:00Z
83e053c3-8adf-464a-a333-e39b22208f08,Soyuz U | Zenit-4MT 23,1982,1982-08-03 11:30:00+00:00,Soviet Space Program,Government,Soyuz U,Soyuz,Zenit-4MT 23,Government/Top Secret,Film-return reconnaissance satellite,LEO,43/3 (43L),"Plesetsk Cosmodrome, Russian Federation",RUS,Launch Successful,https://thespacedevs-prod.nyc3.digitaloceanspaces.com/media/images/soyuz2520u_image_20190222031023.jpeg,https://ll.thespacedevs.com/2.2.0/launch/83e053c3-8adf-464a-a333-e39b22208f08/?format=json,2023-06-14T03:51:32Z,1982-08-03T11:30:00Z
c55f382d-69e5-4fab-b9e2-9effd91b49a3,Soyuz U | Yantar-4K1 5,1982,1982-08-04 11:30:00+00:00,Soviet Space Program,Government,Soyuz U,Soyuz,Yantar-4K1 5,Government/Top Secret,Second generation high resolution film-return Yantar reconnaissance satellite,LEO,31/6,"Baikonur Cosmodrome, Republic of Kazakhstan",KAZ,Launch Successful,https://thespacedevs-prod.nyc3.digitaloceanspaces.com/media/images/soyuz2520u_image_20190222031023.jpeg,https://ll.thespacedevs.com/2.2.0/launch/c55f382d-69e5-4fab-b9e2-9effd91b49a3/?format=json,2023-06-14T03:41:20Z,1982-08-04T11:30:00Z
